PERMNO,NAMEDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,BEGEXCHDATE,ENDEXCHDATE
17132,2020-11-02,73,4,6726,00768Y54,VICE,ADVISORSHARES TRUST,2017-12-13,2023-12-29
17133,2017-12-08,11,3,9999,03763A20,AMEH,APOLLO MEDICAL HOLDINGS INC,2017-12-08,2023-12-29
17134,2021-05-25,11,3,9999,62944410,NRXP,N R X PHARMACEUTICALS INC,2017-12-01,2023-12-29
17135,2017-12-15,11,3,9999,14713L10,CASA,CASA SYSTEMS INC,2017-12-15,2023-12-29
17137,1972-12-14,11,3,2511,07020310,BSET,BASSETT FURNITURE INDUSTRIES INC,1972-12-14,2023-12-29
17138,2017-12-13,73,3,6726,45409B38,CLRG,INDEXIQ E T F TRUST,2017-12-13,2023-12-12
17139,2022-09-23,11,3,9999,19249J30,CWBR,COHBAR INC,2017-12-15,2023-11-28
17140,2020-11-27,11,3,9999,25686H20,DLPN,DOLPHIN ENTERTAINMENT INC,2017-12-21,2023-12-29
17141,2017-12-20,12,3,9999,G2788T10,DOGZ,DOGNESS INTERNATIONAL CORP,2017-12-20,2023-12-29
17142,2017-12-29,73,3,6726,04276568,DWCR,ARROW INVESTMENTS TRUST,2017-12-29,2023-12-29
17144,2021-04-05,11,1,2099,37033410,GIS,GENERAL MILLS INC,1928-11-30,2023-12-29
17146,2022-11-14,31,3,9999,45113Y20,ICLK,ICLICK INTERACTIVE ASIA GRP LTD,2017-12-22,2023-12-29
17147,2022-10-28,11,3,9999,29360220,ENSC,ENSYSCE BIOSCIENCES INC,2017-12-28,2023-12-29
17148,2017-12-08,11,3,9999,55055010,LBC,LUTHER BURBANK CORP,2017-12-08,2023-12-29
17149,2017-12-13,11,3,9999,54304F10,LFIN,LONGFIN CORP,2017-12-13,2018-04-06
17150,2017-12-21,31,3,9999,52887710,LX,LEXINFINTECH HOLDINGS LTD,2017-12-21,2023-12-29
17151,2017-12-07,11,3,9999,55381010,MVBF,M V B FINANCIAL CORP,2017-12-07,2023-12-29
17154,2017-12-07,11,3,9999,67607910,ODT,ODONATE THERAPEUTICS INC,2017-12-07,2022-01-14
17155,2017-12-07,11,3,9999,74766Q10,QTRX,QUANTERIX CORP,2017-12-07,2023-12-29
17156,2018-12-31,11,3,6799,81728P10,STNL,SENTINEL ENERGY SERVICES INC DE,2018-01-02,2019-11-07
17157,2017-12-11,12,3,9999,G8947910,TRMD,T O R M PLC,2017-12-11,2023-12-29
17178,2017-12-07,11,1,7389,23131L10,CURO,CURO GROUP HOLDINGS CORP,2017-12-07,2023-12-29
17181,2017-12-13,73,4,6726,26922A55,USAI,E T F SERIES SOLUTIONS,2017-12-13,2019-12-13
17182,2019-09-17,11,2,1731,30283R40,FTNW,F T E NETWORKS INC,2017-12-14,2019-12-11
17183,2017-12-18,73,4,6726,38747R30,HIPS,GRANITESHARES E T F TRUST,2017-12-18,2023-12-29
17184,2017-12-14,73,4,6726,41653L50,HMOP,HARTFORD FUNDS E T TRUST,2017-12-14,2023-12-29
17185,2017-12-21,73,4,6726,45782C20,LDRS,INNOVATOR E T F S TRUST,2017-12-21,2021-08-13
17186,2017-12-07,73,4,6726,46641Q82,JPMF,J P MORGAN E T F TRUST,2017-12-07,2020-06-12
17189,2017-12-01,73,4,6726,46641Q86,JPED,J P MORGAN E T F TRUST,2017-12-01,2020-06-19
17190,2017-12-28,73,4,6726,63873X20,LSST,NATIXIS E T F TRUST,2017-12-28,2023-12-29
17191,2019-06-25,73,4,6726,78468R67,FITE,SPDR SERIES TRUST,2017-12-27,2023-12-29
17192,2019-06-25,73,4,6726,78468R68,HAIL,SPDR SERIES TRUST,2017-12-27,2023-12-29
17193,2019-06-25,73,4,6726,78468R69,SIMS,SPDR SERIES TRUST,2017-12-27,2023-12-29
17194,2017-12-01,73,4,6726,90290T60,BUY,U S C F ETF TRUST,2017-12-01,2020-10-13
17197,2017-12-01,73,4,6726,90290T70,BUYN,U S C F ETF TRUST,2017-12-01,2020-04-29
17198,2017-12-21,73,4,6726,97717Y81,WBAL,WISDOMTREE TRUST,2017-12-21,2020-01-17
17199,2017-12-21,73,4,6726,97717Y83,WCHN,WISDOMTREE TRUST,2017-12-21,2020-05-27
17200,2020-05-04,12,1,3443,G5698W11,LXFR,LUXFER HOLDINGS PLC,2017-12-11,2023-12-29
17201,2020-09-10,11,1,3699,92854210,VVNT,VIVINT SMART HOME INC,2017-12-08,2023-03-09
17202,2010-06-01,44,1,6726,46133E10,PIA,INVESCO MUNI PREMIUM INCOME TR,2010-06-01,2012-10-12
17203,2010-06-01,44,1,6726,46133C10,OIC,INVESCO MUNICIPAL INC OPP TR III,2010-06-01,2012-08-24
17204,2010-06-01,44,1,6726,46133A10,OIB,INVESCO MUNI INCOME OPP TRUST II,2010-06-01,2012-08-24
17205,2010-06-01,44,1,6726,46132X10,OIA,INVESCO MUNICIPAL INCOME OPP TR,2010-06-01,2023-12-29
17206,2012-01-23,44,1,6726,46130L10,IIC,INVESCO CALIF MUNI INCOME TRUST,2010-06-01,2012-08-24
17207,2010-06-01,44,1,6726,46133F10,IQN,INVESCO NY QUALITY MUNI SECS,2010-06-01,2012-08-24
17210,2010-06-01,44,1,6726,46133J10,IQM,INVESCO QUALITY MUNICIPAL SECS,2010-06-01,2012-10-12
17211,2010-06-01,44,1,6726,46130M10,IQC,INVESCO CALIF QUALITY MUNI SECS,2010-06-01,2012-08-24
17212,2010-06-01,44,1,6726,46133H10,IQT,INVESCO QUALITY MUNI INVT TR,2010-06-01,2012-10-12
17213,2010-06-01,44,1,6726,46133G10,IQI,INVESCO QUALITY MUNI INCOME TR,2010-06-01,2023-12-29
17214,2021-01-25,44,1,6726,46132P10,IIM,INVESCO VALUE MUNI INCOME TR,2010-06-01,2023-12-29
17215,2012-01-23,44,1,6726,46130Y10,IMC,INVESCO VALUE MUNI BOND TRUST,2010-06-01,2012-10-12
17218,2012-01-23,44,1,6726,46130W10,ICS,INVESCO CALIF MUNICIPAL SECS,2010-06-01,2012-08-24
17219,2012-01-23,44,1,6726,46132T10,IMS,INVESCO VALUE MUNI SECURITIES,2010-06-01,2012-10-12
17220,2012-01-23,44,1,6726,46132W10,IMT,INVESCO VALUE MUNICIPAL TRUST,2010-06-01,2012-10-12
17221,2022-04-25,11,1,1389,53115L10,LBRT,LIBERTY ENERGY INC,2018-01-12,2023-12-29
17222,2018-01-12,48,3,9999,45623710,ILPT,INDUSTRIAL LOGISTICS PPTYS TR,2018-01-12,2023-12-29
17223,2019-09-09,11,1,7382,00090Q10,ADT,A D T INC,2018-01-19,2023-12-29
17226,2022-05-26,11,1,6733,03064D10,COLD,AMERICOLD REALTY TRUST INC,2018-01-19,2023-12-29
17227,2020-04-02,12,1,7389,G3910810,GTES,GATES INDUSTRIAL CORP PLC,2018-01-25,2023-12-29
17228,2018-01-16,73,4,6726,02507210,KORP,AMERICAN CENTURY E T F TRUST,2018-01-16,2023-12-29
17229,2018-01-16,73,4,6726,02507220,VALQ,AMERICAN CENTURY E T F TRUST,2018-01-16,2023-12-29
17230,2018-01-17,73,4,6726,03210860,BLOK,AMPLIFY ETF TRUST,2018-01-17,2023-12-29
17231,2018-01-03,73,4,6726,04276569,DOGS,ARROW INVESTMENTS TRUST,2018-01-03,2020-05-04
17234,2018-01-17,11,1,3661,05351X10,AVYA,AVAYA HOLDINGS CORP,2018-01-17,2023-02-14
17235,2018-01-11,73,4,6726,23305125,HYUP,D B X ETF TRUST,2018-01-11,2023-12-29
17236,2018-01-11,73,4,6726,23305126,HYDW,D B X ETF TRUST,2018-01-11,2023-12-29
17237,2018-01-10,73,4,6726,23305128,SHYL,D B X ETF TRUST,2018-01-10,2023-12-29
17238,2018-01-30,73,4,6726,30150576,KOIN,EXCHANGE TRADED CONCEPTS TR,2018-01-30,2023-12-29
17239,2018-01-11,73,4,6726,30151E84,PRID,EXCHANGE LISTED FUNDS TRUST,2018-01-11,2019-11-20
17242,2018-01-19,73,4,6726,30151E85,HONR,EXCHANGE LISTED FUNDS TRUST,2018-01-19,2019-11-20
17243,2018-01-18,73,4,6726,31609271,FIVA,FIDELITY COVINGTON TRUST,2018-01-18,2023-12-29
17244,2018-01-18,73,4,6726,31609272,FIDI,FIDELITY COVINGTON TRUST,2018-01-18,2023-12-29
17245,2021-08-31,11,1,6799,48337910,KLR,KALEYRA INC,2018-01-17,2023-10-04
17246,2018-01-22,73,4,6726,38748T10,PLTM,GRANITESHARES PLATINUM TRUST,2018-01-22,2023-12-29
17247,2018-01-30,73,4,6726,46641Q74,JPMB,J P MORGAN E T F TRUST,2018-01-30,2023-12-29
17248,2018-01-25,73,4,6726,46641Q81,JPLS,J P MORGAN E T F TRUST,2018-01-25,2020-06-12
17249,2018-01-19,73,4,6726,50076782,KARS,KRANESHARES TRUST,2018-01-19,2023-12-29
17250,2018-01-25,12,1,1479,53680Q20,LAC,LITHIUM AMERICAS CORP,2018-01-25,2023-12-29
17251,2018-11-01,11,1,1389,65441V10,NINE,NINE ENERGY SERVICES INC,2018-01-19,2023-12-29
17252,2018-01-26,11,1,971,72814N10,AGS,PLAYAGS INC,2018-01-26,2023-12-29
17253,2019-09-09,75,4,6726,85208R10,CEF,SPROTT PHYSICAL GOLD & SILVER TR,2018-01-16,2023-12-29
17254,2018-01-24,12,1,7374,G6870710,PAGS,PAGSEGURO DIGITAL LTD,2018-01-24,2023-12-29
17255,2018-01-22,12,1,2782,G7476010,RWGE,REGALWOOD GLOBAL ENERGY LTD,2018-01-22,2019-12-13
17256,2018-01-26,11,3,9999,04225U10,ARMO,A R M O BIOSCIENCES INC,2018-01-26,2018-06-21
17257,2018-01-17,73,3,6726,75605A70,BLCN,REALITY SHARES E T F TR,2018-01-17,2020-11-20
17258,2019-06-21,31,3,9999,19516R10,CLGN,COLLPLANT BIOTECHNOLOGIES LTD,2018-01-31,2021-06-03
17262,2018-01-02,11,3,9999,22978P10,CUE,CUE BIOPHARMA INC,2018-01-02,2023-12-29
17263,2018-01-25,11,3,9999,30234E10,EYEN,EYENOVIA INC,2018-01-25,2023-12-29
17264,2018-01-17,73,3,6726,86280R50,HNDL,STRATEGY SHARES,2018-01-17,2023-12-29
17265,2018-01-25,73,3,6726,33741X20,LEGR,FIRST TRUST E T F VI,2018-01-25,2023-12-29
17266,2021-02-16,11,3,9999,92941V20,VYNE,VYNE THERAPEUTICS INC,2018-01-25,2023-12-29
17269,2019-12-05,11,3,9999,64044220,NMRD,NEMAURA MEDICAL INC,2018-01-25,2023-12-29
17270,2019-04-30,11,3,9999,75941910,REKR,REKOR SYSTEMS INC,2018-01-10,2023-12-29
17271,2022-10-28,11,3,9999,83422E20,SLDB,SOLID BIOSCIENCES INC,2018-01-26,2023-12-29
17272,2020-09-16,11,3,9999,00700210,ACET,ADICET BIO INC,2018-01-26,2023-12-29
17273,2020-11-20,11,2,1389,30283W30,FTSI,F T S INTERNATIONAL INC,2018-02-02,2022-03-04
17279,2008-06-10,11,1,2111,54414710,LO,LORILLARD INC,2008-06-10,2015-06-11
17281,2020-04-07,11,1,3533,12720310,WHD,CACTUS INC,2018-02-08,2023-12-29
17286,2020-07-10,31,1,4499,15503820,CEPU,CENTRAL PUERTO S A,2018-02-02,2023-12-29
17287,2021-06-25,18,1,6798,10949T10,BRSP,BRIGHTSPIRE CAPITAL INC,2018-02-01,2023-12-29
17288,2018-02-15,73,4,6726,25460E57,PPTB,DIREXION SHARES E T F TRUST,2018-02-15,2018-09-24
17289,2018-02-15,73,4,6726,25460E59,PPDM,DIREXION SHARES E T F TRUST,2018-02-15,2020-09-25
17290,2018-02-15,73,4,6726,25460E61,PPEM,DIREXION SHARES E T F TRUST,2018-02-15,2020-09-25
17293,2018-02-15,73,4,6726,25460E63,PPMC,DIREXION SHARES E T F TRUST,2018-02-15,2020-09-25
17294,2018-02-23,73,4,6726,26922A49,VSL,E T F SERIES SOLUTIONS,2018-02-23,2022-07-28
17295,2019-08-14,73,4,6726,26922A52,RENW,E T F SERIES SOLUTIONS,2018-02-28,2020-01-29
17296,2018-02-13,73,4,6726,30150575,EKAR,EXCHANGE TRADED CONCEPTS TR,2018-02-13,2023-01-11
17297,2018-02-08,73,4,6726,35473P66,FLAX,FRANKLIN TEMPLETON E T F TRUST,2018-02-08,2023-12-29
17298,2018-02-08,73,4,6726,35473P69,FLSW,FRANKLIN TEMPLETON E T F TRUST,2018-02-08,2023-12-29
17299,2018-02-08,73,4,6726,35473P72,FLRU,FRANKLIN TEMPLETON E T F TRUST,2018-02-08,2022-03-03
17300,2018-02-08,73,4,6726,35473P76,FLIN,FRANKLIN TEMPLETON E T F TRUST,2018-02-08,2023-12-29
17301,2021-02-25,31,1,3571,98945L10,ZEPP,ZEPP HEALTH CORP,2018-02-08,2023-12-29
17302,2018-02-01,73,4,6726,50076783,KURE,KRANESHARES TRUST,2018-02-01,2023-12-29
17303,2018-02-06,73,4,6726,59140L10,IDIV,METAURUS EQUITY COMPONENT TRUST,2018-02-06,2022-12-09
17305,2018-02-06,73,4,6726,59140L20,XDIV,METAURUS EQUITY COMPONENT TRUST,2018-02-06,2021-12-10
17306,2018-02-09,11,1,1389,74875T10,QES,QUINTANA ENERGY SERVICES INC,2018-02-09,2020-07-27
17307,2018-02-01,18,1,6798,92565210,VICI,VICI PROPERTIES INC,2018-02-01,2023-12-29
17308,2018-03-07,12,1,5399,G4640810,HUD,HUDSON LTD,2018-02-01,2020-11-30
17309,2020-07-13,11,1,2099,75321W10,PACK,RANPAK HOLDINGS CORP,2018-02-26,2023-12-29
17310,2018-02-01,12,1,4581,L1995B10,CAAP,CORPORACION AMERICA AIRPORTS S A,2018-02-01,2023-12-29
17311,2018-02-14,31,3,9999,09075G10,BFRA,BIOFRONTERA AG,2018-02-14,2022-03-04
17313,2018-02-14,11,3,9999,09354A10,BLNK,BLINK CHARGING CO,2018-02-14,2023-12-29
17315,2018-02-09,11,3,9999,14161W10,CDLX,CARDLYTICS INC,2018-02-09,2023-12-29
17316,2018-02-27,12,3,9999,22717L10,CRON,CRONOS GROUP INC,2018-02-27,2023-12-29
17317,2018-02-08,11,3,9999,30052C10,EOLS,EVOLUS INC,2018-02-08,2023-12-29
17318,2022-05-31,12,3,9999,G3327712,FAMI,FARMMI INC,2018-02-16,2023-12-29
17322,2018-02-01,11,3,9999,46263D10,IPIC,IPIC ENTERTAINMENT INC,2018-02-01,2019-08-13
17323,2021-10-06,11,3,9999,53814X10,LVO,LIVEONE INC,2018-02-22,2023-12-29
17324,2021-07-09,11,3,9999,65344G10,NXTP,NEXTPLAY TECHNOLOGIES INC,2018-02-22,2023-12-29
17325,2022-07-26,11,3,9999,62014P40,MOTS,MOTUS GI HOLDINGS INC,2018-02-14,2023-12-29
17326,2022-11-08,11,3,9999,00973W30,KERN,AKERNA CORP,2018-02-21,2023-12-29
17327,2018-02-01,11,3,9999,68247W10,OSS,ONE STOP SYSTEMS INC,2018-02-01,2023-12-29
17328,2018-02-22,73,3,6726,33738R72,ROBT,FIRST TRUST E T F VI,2018-02-22,2023-12-29
17330,2018-02-01,12,3,9999,M8694L10,SLGL,SOL GEL TECHNOLOGIES LTD,2018-02-01,2023-12-29
17331,2019-05-20,12,3,9999,G8406F11,YGTY,S S L J COM LTD,2018-02-05,2019-07-26
17332,2018-02-08,11,3,9999,92645B10,VCTR,VICTORY CAPITAL HOLDINGS INC,2018-02-08,2023-12-29
17334,2018-03-12,11,3,4813,36164V30,GLIBA,G C I LIBERTY INC,2018-03-12,2020-12-18
17341,2018-03-16,11,3,9999,98980G10,ZS,ZSCALER INC,2018-03-16,2023-12-29
17342,2018-03-23,11,3,9999,26210C10,DBX,DROPBOX INC,2018-03-23,2023-12-29
17343,2018-03-27,11,3,9999,75704L10,RDVT,RED VIOLET INC,2018-03-27,2023-12-29
17344,2019-11-21,11,1,6799,75062E10,RFL,RAFAEL HOLDINGS INC,2018-03-27,2023-12-29
17345,2022-04-06,11,3,9999,81722520,AIHS,SENMIAO TECHNOLOGY LTD,2018-03-16,2023-12-29
17346,2018-03-28,31,3,9999,09004010,BILI,BILIBILI INC,2018-03-28,2023-12-29
17349,2018-03-08,11,3,9999,09075P10,BTAI,BIOXCEL THERAPEUTICS INC,2018-03-08,2023-12-29
17350,2018-03-14,11,3,9999,10862110,BWB,BRIDGEWATER BANCSHARES INC,2018-03-14,2023-12-29
17351,2022-10-11,11,3,9999,19188J40,COCP,COCRYSTAL PHARMA INC,2018-03-12,2023-12-29
17353,2018-03-02,73,3,6726,23908L40,DINT,DAVIS FUNDAMENTAL ETF TRUST,2018-03-02,2023-12-29
17354,2020-10-15,12,3,9999,G1144A10,BTBT,BIT DIGITAL INC,2018-03-20,2023-12-29
17357,2019-03-18,11,3,9999,87615L10,TH,TARGET HOSPITALITY CORP,2018-03-05,2023-12-29
17358,2018-03-28,11,3,9999,43808310,FIXX,HOMOLOGY MEDICINES INC,2018-03-28,2023-12-29
17359,2018-03-05,11,3,0,30257810,FNCB,FNCB BANCORP INC,2018-03-05,2023-12-29
17360,2018-03-29,11,3,9999,37244610,GNPX,GENPREX INC,2018-03-29,2023-12-29
17361,2022-12-27,11,3,9999,40619L20,HOFV,HALL OF FAME RESORT & ENT CO,2018-03-12,2023-12-29
17362,2018-03-29,31,3,9999,46267X10,IQ,IQIYI INC,2018-03-29,2023-12-29
17365,2018-03-16,11,3,9999,52110H10,LAZY,LAZYDAYS HOLDINGS INC,2018-03-16,2023-12-29
17366,2020-06-01,11,3,9999,44862P10,HYMC,HYCROFT MINING HOLDING CORP,2018-03-12,2023-12-29
17367,2020-06-11,11,3,9999,68373J10,LPRO,OPEN LENDING CORP,2018-03-02,2023-12-29
17368,2018-03-28,11,3,9999,67109R10,OPBK,O P BANCORP,2018-03-28,2023-12-29
17369,2020-12-17,11,3,9999,12122L10,BFI,BURGERFI INTERNATIONAL INC,2018-03-26,2023-12-29
17370,2018-03-13,11,3,9999,68619K20,ORGS,ORGENESIS INC,2018-03-13,2023-12-29
17372,2020-11-09,11,3,9999,19240Q20,COGT,COGENT BIOSCIENCES INC,2018-03-29,2023-12-29
17373,2018-03-29,11,3,9999,92827K30,VTSI,VIRTRA INC,2018-03-29,2023-12-29
17374,2018-03-15,11,1,2834,03969F10,RCUS,ARCUS BIOSCIENCES INC,2018-03-15,2023-12-29
17375,2018-03-27,73,4,6726,26922A51,PPTY,E T F SERIES SOLUTIONS,2018-03-27,2023-12-29
17376,2018-03-27,73,4,6726,26922A64,MXDE,E T F SERIES SOLUTIONS,2018-03-27,2020-08-27
17377,2018-03-22,73,4,6726,26923H20,BDRY,ETF MANAGERS GROUP COMMODITY TR,2018-03-22,2023-12-29
17378,2018-05-03,31,1,7011,39579V10,GHG,GREENTREE HOSPITALITY GROUP LTD,2018-03-27,2023-12-29
17379,2022-05-02,31,1,6799,68276W40,AIU,META DATA LTD,2018-03-28,2023-12-29
17380,2021-08-31,31,1,3577,86740P20,STG,SUNLANDS TECHNOLOGY GROUP,2018-03-23,2023-12-29
17381,2021-04-27,12,3,2879,G1117K11,BIOX,BIOCERES CROP SOLUTIONS CORP,2018-03-22,2023-12-29
17382,2018-04-12,11,1,7372,98983V10,ZUO,ZUORA INC,2018-04-12,2023-12-29
17383,2021-03-29,73,4,6726,00162Q47,DTEC,ALPS E T F TRUST,2017-12-29,2023-12-29
17394,2018-04-19,73,4,6726,03210830,YESR,AMPLIFY ETF TRUST,2016-09-21,2018-10-04
17395,2018-04-19,73,4,6726,03210840,DIVO,AMPLIFY ETF TRUST,2016-12-14,2023-12-29
17444,1998-07-10,11,3,3670,07734720,BELFA,BEL FUSE INC,1983-12-06,2023-12-29
17449,2020-01-14,73,4,6726,37954Y65,PFFD,GLOBAL X FUNDS,2017-09-13,2023-12-29
17478,2021-04-01,11,1,6282,78409V10,SPGI,S & P GLOBAL INC,1929-02-14,2023-12-29
17519,2022-09-15,73,4,6726,46641Q83,JPST,J P MORGAN E T F TRUST,2017-05-19,2023-12-29
17522,2018-08-01,73,4,6726,50076780,KALL,KRANESHARES TRUST,2015-02-13,2023-12-29
17523,2017-12-26,11,1,3674,84723510,SPA,SPARTON CORP,1929-03-28,2019-03-04
17528,2021-01-04,73,4,6726,56167N75,EBLU,MANAGED PORTFOLIO SERIES,2017-02-15,2023-12-29
17529,2020-01-02,73,4,6726,66538H58,GUDB,NORTHERN LIGHTS FUND TR IV,2017-10-31,2020-12-28
17563,2022-11-01,73,3,6726,69374H30,PTNQ,PACER FUNDS TRUST,2015-06-12,2023-12-29
17589,2020-08-17,73,4,6726,74255Y88,PREF,PRINCIPAL EXCHANGE TRADED FUNDS,2017-07-11,2023-12-29
17671,1995-05-17,11,3,5812,08204710,BNHN,BENIHANA INC,1983-05-11,2012-08-21
17672,2018-04-19,11,1,3624,38431350,EAF,GRAFTECH INTERNATIONAL LTD NEW,2018-04-19,2023-12-29
17673,2018-04-20,11,1,7372,72582H10,PVTL,PIVOTAL SOFTWARE INC,2018-04-20,2019-12-27
17676,2019-09-17,12,1,6799,G6700G10,NVT,NVENT ELECTRIC PLC,2018-05-01,2023-12-29
17677,2020-02-28,11,1,2099,08986R40,BH,BIGLARI HOLDINGS INC,2018-05-01,2023-12-29
17678,2018-04-18,12,3,9999,G0132V10,AGMH,A G M GROUP HOLDINGS INC,2018-04-18,2023-12-29
17679,2018-04-09,11,3,9999,12326C10,BFST,BUSINESS FIRST BANCSHARES INC,2018-04-09,2023-12-29
17680,2021-12-13,11,3,9999,09074B10,RENO,RENOVARE ENVIRONMENTAL INC,2018-04-09,2022-06-16
17683,2018-04-20,11,3,9999,19764110,CLBK,COLUMBIA FINANCIAL INC,2018-04-20,2023-12-29
17684,2019-11-11,11,3,9999,00653Q10,AHCO,ADAPTHEALTH CORP,2018-04-16,2023-12-29
17685,2018-04-27,11,3,9999,25616310,DOCU,DOCUSIGN INC,2018-04-27,2023-12-29
17686,2018-04-17,73,3,6726,37954Y62,DRIV,GLOBAL X FUNDS,2018-04-17,2023-12-29
17688,2018-04-27,11,3,9999,38267D10,GSHD,GOOSEHEAD INSURANCE INC,2018-04-27,2023-12-29
17690,2021-01-04,11,3,9999,42328V60,HSDT,HELIUS MEDICAL TECHNOLOGIES INC,2018-04-11,2023-12-29
17691,2018-04-26,11,3,9999,65487K10,LASR,NLIGHT INC,2018-04-26,2023-12-29
17692,2018-04-20,11,3,9999,52730D20,LEVL,LEVEL ONE BANCORP INC,2018-04-20,2022-03-31
17693,2019-06-25,12,3,9999,60800C10,MOGO,MOGO INC,2018-04-18,2023-12-29
17694,2018-04-19,31,3,9999,61776020,MOR,MORPHOSYS A G,2018-04-19,2023-12-29
17695,2018-04-19,11,3,9999,86877M20,SURF,SURFACE ONCOLOGY INC,2018-04-19,2023-09-07
17696,2020-03-18,12,3,9999,G4809J10,IGIC,INTL GENERAL INSURANCE HLDGS LTD,2018-04-10,2023-12-29
17699,2018-04-10,73,3,6726,69374H83,VETS,PACER FUNDS TRUST,2018-04-10,2021-07-27
17700,2021-09-20,11,1,7372,15677J10,CDAY,CERIDIAN H C M HOLDING INC,2018-04-26,2023-12-29
17701,2018-04-27,11,1,5734,83200N10,SMAR,SMARTSHEET INC,2018-04-27,2023-12-29
17702,2018-04-05,73,4,6726,23305124,QARP,D B X ETF TRUST,2018-04-05,2023-12-29
17703,2020-04-23,73,4,6726,25460G82,UBOT,DIREXION SHARES E T F TRUST,2018-04-19,2023-12-29
17704,2018-04-19,73,4,6726,41653L40,HTAB,HARTFORD FUNDS E T TRUST,2018-04-19,2023-12-29
17705,2018-04-05,73,4,6726,46431W59,CMDY,ISHARES U S ETF TRUST,2018-04-05,2023-12-29
17706,2018-04-10,73,4,6726,69344A10,PULS,P G I M ETF TRUST,2018-04-10,2023-12-29
17707,2018-06-04,73,4,6726,46090A80,GTO,INVESCO ACTIVELY MANAGED ETF TR,2018-04-09,2023-12-29
17708,2018-06-04,73,4,6726,46090A88,GSY,INVESCO ACTIVELY MANAGED ETF TR,2018-04-09,2023-12-29
17709,2018-06-04,73,4,6726,46138E55,EWEM,INVESCO E T F TRUST II,2018-04-09,2020-02-14
17710,2018-06-04,73,4,6726,46138E26,CGW,INVESCO E T F TRUST II,2018-04-09,2023-12-29
17711,2018-06-04,73,4,6726,46138E50,YAO,INVESCO E T F TRUST II,2018-04-09,2019-02-20
17712,2018-06-04,73,4,6726,46138G60,SEA,INVESCO E T F TRUST II,2018-04-09,2020-02-14
17713,2018-06-04,73,4,6726,46138E54,CUT,INVESCO E T F TRUST II,2018-04-09,2023-12-29
17714,2018-06-04,73,4,6726,46138G85,HGI,INVESCO E T F TRUST II,2018-04-09,2019-02-20
17715,2018-06-04,73,4,6726,46138E77,FRN,INVESCO E T F TRUST II,2018-04-09,2020-02-14
17716,2018-06-04,73,4,6726,46138E60,TAO,INVESCO E T F TRUST II,2018-04-09,2020-02-14
17717,2018-06-04,73,4,6726,46138E27,LVL,INVESCO E T F TRUST II,2018-04-09,2020-02-14
17720,2018-06-04,73,4,6726,46137V60,DJD,INVESCO E T F TRUST,2018-04-09,2023-12-29
17721,2018-06-04,73,4,6726,46137V55,NFO,INVESCO E T F TRUST,2018-04-09,2020-02-14
17722,2018-06-04,73,4,6726,46137Y40,CZA,INVESCO E T F TRUST,2018-04-09,2023-12-29
17723,2018-06-04,73,4,6726,46137V16,RZV,INVESCO E T F TRUST,2018-04-09,2023-12-29
17724,2018-06-04,73,4,6726,46137V17,RZG,INVESCO E T F TRUST,2018-04-09,2023-12-29
17725,2018-06-04,73,4,6726,46137V18,EWSC,INVESCO E T F TRUST,2018-04-09,2023-03-30
17726,2003-02-26,11,1,3411,22836810,CCK,CROWN HOLDINGS INC,1929-05-09,2023-12-29
17728,2018-06-04,73,4,6726,46137V19,RFV,INVESCO E T F TRUST,2018-04-09,2023-12-29
17729,2018-06-04,73,4,6726,46137V21,RFG,INVESCO E T F TRUST,2018-04-09,2023-12-29
17730,2018-06-04,73,4,6726,46137V22,EWMC,INVESCO E T F TRUST,2018-04-09,2023-12-29
17731,2018-06-04,73,4,6726,46137V23,XLG,INVESCO E T F TRUST,2018-04-09,2023-12-29
17732,2018-06-04,73,4,6726,46137Y50,CVY,INVESCO E T F TRUST,2018-04-09,2023-12-29
17733,2018-06-04,73,4,6726,46137V25,RPV,INVESCO E T F TRUST,2018-04-09,2023-12-29
17736,2018-06-04,73,4,6726,46137V26,RPG`,INVESCO E T F TRUST,2018-04-09,2023-12-29
17737,2018-06-04,73,4,6726,46137V27,RYU,INVESCO E T F TRUST,2018-04-09,2023-12-29
17738,2018-06-04,73,4,6726,46137V28,RYT,INVESCO E T F TRUST,2018-04-09,2023-12-29
17739,2018-06-04,73,4,6726,46137V29,EWRE,INVESCO E T F TRUST,2018-04-09,2023-12-29
17740,2018-06-04,73,4,6726,46137V31,RTM,INVESCO E T F TRUST,2018-04-09,2023-12-29
17741,2018-06-04,73,4,6726,46137V32,RGI,INVESCO E T F TRUST,2018-04-09,2023-12-29
17743,2008-04-15,11,1,6331,08442310,WRB,BERKLEY W R CORP,1973-10-23,2023-12-29
17744,2018-06-04,73,4,6726,46137V33,RYH,INVESCO E T F TRUST,2018-04-09,2023-12-29
17745,2018-06-04,73,4,6726,46137V34,RYF,INVESCO E T F TRUST,2018-04-09,2023-12-29
17746,2018-06-04,73,4,6726,46137V35,RSP,INVESCO E T F TRUST,2018-04-09,2023-12-29
17747,2018-06-04,73,4,6726,46137V36,RYE,INVESCO E T F TRUST,2018-04-09,2023-12-29
17748,2018-06-04,73,4,6726,46137V37,RHS,INVESCO E T F TRUST,2018-04-09,2023-12-29
17749,2018-06-04,73,4,6726,46137V38,RCD,INVESCO E T F TRUST,2018-04-09,2023-12-29
